state,incidentType,expectedResourceLevel,disasterCategory,durationClass,durationDays,declarationDelayDays,fyDeclared,ihProgramDeclared,paProgramDeclared,hmProgramDeclared,expectedResourceScore,missionAssignmentCount,uniqueAgencyCount,uniqueMaTypeCount,uniquePriorityCount,responseComplexityScore,missionDensity,agencyDensity,stage1_funded_prediction,ml_base_prediction,true_funding,totalObligatedFunding
GA,Severe Storm,Medium-High,Weather,Long,22,66,2016,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Flood,High,Weather,Medium,4,37,2016,False,True,True,4,2,1,1,1,2,0.5,0.25,1,2998.1821,1905.34,1905.34
ID,Severe Storm,Medium-High,Weather,Short,0,36,2016,False,True,True,3,4,1,1,1,4,0.0,0.0,1,4675.2134,2653.77,2653.77
ID,Severe Storm,Medium-High,Weather,Long,11,47,2016,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KY,Severe Storm,Medium-High,Weather,Medium,7,55,2016,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
LA,Flood,High,Weather,Long,31,5,2016,True,True,True,4,102,13,1,3,1326,3.290322580645161,0.4193548387096774,1,5284136.0,5771911.04,5771911.04
LA,Flood,High,Weather,Long,20,3,2016,True,True,True,4,289,19,2,4,5491,14.45,0.95,1,76424616.0,90330068.05,90330068.05
MD,Snowstorm,Medium,Weather,Short,1,42,2016,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MD,Flood,High,Weather,Short,1,48,2016,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MO,Flood,High,Weather,Long,17,29,2016,True,True,True,4,24,4,2,2,96,1.411764705882353,0.2352941176470588,1,668338.7,820571.61,820571.61
MS,Severe Storm,Medium-High,Weather,Medium,5,12,2016,True,True,True,3,9,2,1,2,18,1.8,0.4,1,124911.734,129121.41,129121.41
MS,Flood,High,Weather,Long,20,16,2016,True,True,True,4,10,2,1,2,20,0.5,0.1,1,106076.29,312170.34,312170.34
MT,Severe Storm,Medium-High,Weather,Short,1,39,2016,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MT,Tornado,Medium-High,Weather,Short,0,53,2016,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NJ,Severe Storm,Medium-High,Weather,Short,2,52,2016,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Severe Ice Storm,Medium,Unknown,Short,2,32,2016,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Severe Storm,Medium-High,Weather,Medium,10,46,2016,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Flood,High,Weather,Short,2,34,2016,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OR,Severe Storm,Medium-High,Weather,Long,17,73,2016,False,True,True,3,7,2,1,1,14,0.4117647058823529,0.1176470588235294,1,44334.67,44462.52,44462.52
PA,Snowstorm,Medium,Weather,Short,1,61,2016,False,True,True,2,2,1,1,1,2,2.0,1.0,1,1619.9916,0.0,0.0
SC,Flood,High,Weather,Long,22,4,2016,True,True,True,4,108,18,2,3,1944,4.909090909090909,0.8181818181818182,1,4068787.5,3957009.72,3957009.72
TX,Severe Storm,Medium-High,Weather,Medium,9,34,2016,True,True,True,3,5,2,1,2,10,0.5555555555555556,0.2222222222222222,1,26116.094,28294.89000000001,28294.89000000001
TX,Severe Storm,Medium-High,Weather,Long,26,45,2016,False,True,True,3,2,1,1,1,2,0.07692307692307693,0.03846153846153846,1,1870.8112,154452.6,154452.6
TX,Flood,High,Weather,Long,22,12,2016,True,True,True,4,12,3,1,1,36,0.5454545454545454,0.1363636363636364,1,650978.44,605529.73,605529.73
TX,Flood,High,Weather,Long,13,8,2016,True,True,True,4,14,4,1,1,56,1.076923076923077,0.3076923076923077,1,3020279.5,7172730.75,7172730.75
TX,Flood,High,Weather,Long,33,20,2016,True,True,True,4,18,3,2,3,54,0.5454545454545454,0.09090909090909091,1,1224710.9,1198796.06,1198796.06
VA,Snowstorm,Medium,Weather,Short,1,45,2016,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WA,Severe Storm,Medium-High,Weather,Short,0,47,2016,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WA,Fire,Medium,Unknown,Long,32,72,2016,False,True,True,2,7,1,2,1,7,0.21875,0.03125,1,65081.33,68668.66,68668.66
WA,Severe Storm,Medium-High,Weather,Medium,9,64,2016,False,True,True,3,7,2,1,2,14,0.7777777777777778,0.2222222222222222,1,57914.13,46503.9,46503.9
WA,Flood,High,Weather,Long,13,63,2016,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WI,Severe Storm,Medium-High,Weather,Short,1,29,2016,False,True,True,3,11,2,1,1,22,11.0,2.0,1,89975.93,77864.33,77864.33
WV,Flood,High,Weather,Medium,7,3,2016,True,True,True,4,87,12,2,3,1044,12.42857142857143,1.714285714285714,1,5894767.0,1514440.21,1514440.21
AR,Severe Storm,Medium-High,Weather,Long,23,50,2017,True,True,True,3,7,2,1,2,14,0.3043478260869565,0.08695652173913043,1,29347.195,16978.89,16978.89
CA,Severe Storm,Medium-High,Weather,Medium,9,42,2017,False,True,True,3,13,2,1,1,26,1.444444444444444,0.2222222222222222,1,187367.56,219451.44,219451.44
CA,Severe Storm,Medium-High,Weather,Short,2,42,2017,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Flood,High,Weather,Medium,5,57,2017,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Flood,High,Weather,Long,22,59,2017,False,True,True,4,7,2,1,1,14,0.3181818181818182,0.09090909090909091,1,32657.42,1721710.13,1721710.13
CA,Severe Storm,Medium-High,Weather,Short,3,83,2017,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
FL,Hurricane,Very High,Weather,Long,16,5,2017,True,True,True,5,14,4,2,3,56,0.875,0.25,1,421291.3,400242.74,400242.74
FL,Hurricane,Very High,Weather,Long,44,6,2017,True,True,True,5,813,58,2,4,47154,18.47727272727273,1.318181818181818,1,263383070.0,264113411.15,264113411.15
FL,Hurricane,Very High,Weather,Long,30,23,2017,True,True,True,5,8,2,2,1,16,0.2666666666666667,0.06666666666666667,1,36032.72,24006.0,24006.0
GA,Hurricane,Very High,Weather,Long,11,4,2017,True,True,True,5,39,8,1,3,312,3.545454545454545,0.7272727272727273,1,1321060.9,887125.9699999997,887125.9699999997
GA,Severe Storm,Medium-High,Weather,Short,0,23,2017,True,True,True,3,12,2,1,2,24,0.0,0.0,1,98924.836,107776.69,107776.69
GA,Tornado,Medium-High,Weather,Short,1,5,2017,True,True,True,3,8,1,1,2,8,8.0,1.0,1,504382.44,782876.14,782876.14
GA,Hurricane,Very High,Weather,Long,13,8,2017,True,True,True,5,120,25,2,3,3000,9.23076923076923,1.923076923076923,1,5201196.0,5661496.59,5661496.59
HI,Mud/Landslide,Medium,Unknown,Short,3,25,2017,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Flood,High,Weather,Long,12,40,2017,False,True,True,4,4,2,1,1,8,0.3333333333333333,0.1666666666666667,1,4828.122,3811.32,3811.32
IA,Severe Storm,Medium-High,Weather,Medium,4,39,2017,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ID,Flood,High,Weather,Long,22,75,2017,False,True,True,4,3,1,1,1,3,0.1363636363636364,0.04545454545454546,1,1625.4943,1182.96,1182.96
ID,Flood,High,Weather,Long,22,73,2017,False,True,True,4,3,1,1,1,3,0.1363636363636364,0.04545454545454546,1,2522.1018,286.3600000000006,286.3600000000006
ID,Flood,High,Weather,Long,41,113,2017,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KS,Severe Storm,Medium-High,Weather,Medium,10,48,2017,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KS,Severe Ice Storm,Medium,Unknown,Short,3,42,2017,False,True,True,2,2,1,1,1,2,0.6666666666666666,0.3333333333333333,1,5413.6304,0.0,0.0
KS,Snowstorm,Medium,Weather,Medium,5,49,2017,False,True,True,2,2,1,1,1,2,0.4,0.2,0,0.0,0.0,0.0
LA,Tornado,Medium-High,Weather,Short,0,4,2017,True,False,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MI,Severe Storm,Medium-High,Weather,Medium,5,41,2017,True,False,True,3,6,3,1,2,18,1.2,0.6,1,95200.85,107989.56,107989.56
MN,Flood,High,Weather,Short,3,42,2017,True,True,True,4,11,2,1,2,22,3.666666666666667,0.6666666666666666,1,362690.06,82894.57999999999,82894.57999999999
MO,Flood,High,Weather,Long,13,35,2017,True,True,True,4,35,6,1,2,210,2.692307692307693,0.4615384615384616,1,891436.94,835310.6,835310.6
MS,Tornado,Medium-High,Weather,Short,1,5,2017,True,True,True,3,2,1,1,1,2,2.0,1.0,1,6135.844,3814.349999999999,3814.349999999999
MS,Severe Storm,Medium-High,Weather,Short,0,22,2017,False,True,True,3,3,1,1,1,3,0.0,0.0,1,90318.445,112007.08,112007.08
NC,Hurricane,Very High,Weather,Long,20,6,2017,True,True,True,5,147,13,2,3,1911,7.35,0.65,1,8622928.0,7422635.47,7422635.47
ND,Flood,High,Weather,Long,37,111,2017,False,True,True,4,6,2,1,2,12,0.1621621621621622,0.05405405405405406,1,37203.72,22420.11,22420.11
NE,Severe Storm,Medium-High,Weather,Medium,4,58,2017,False,True,True,3,5,2,1,1,10,1.25,0.5,1,38806.918,33596.53,33596.53
NE,Severe Storm,Medium-High,Weather,Medium,5,50,2017,False,True,True,3,6,2,1,1,12,1.2,0.4,1,144558.69,147528.14,147528.14
NH,Severe Storm,Medium-High,Weather,Short,1,79,2017,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NH,Severe Storm,Medium-High,Weather,Short,1,39,2017,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NV,Severe Storm,Medium-High,Weather,Medium,9,43,2017,False,True,True,3,8,2,1,2,16,0.8888888888888888,0.2222222222222222,1,65437.26,139135.84,139135.84
NV,Severe Storm,Medium-High,Weather,Long,17,50,2017,False,True,True,3,4,1,1,1,4,0.2352941176470588,0.05882352941176471,1,21177.484,36192.2,36192.2
NY,Snowstorm,Medium,Weather,Short,1,120,2017,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Severe Storm,Medium-High,Weather,Short,3,28,2017,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OK,Severe Storm,Medium-High,Weather,Medium,4,28,2017,False,True,True,3,15,2,1,1,30,3.75,0.5,1,1317424.9,2594238.88,2594238.88
OK,Tornado,Medium-High,Weather,Medium,4,70,2017,False,True,True,3,8,1,1,1,8,2.0,0.25,1,1512861.5,2059419.36,2059419.36
OR,Severe Storm,Medium-High,Weather,Short,3,42,2017,False,True,True,3,3,1,1,1,3,1.0,0.3333333333333333,1,2963.8909,1765.86,1765.86
OR,Severe Storm,Medium-High,Weather,Short,3,213,2017,False,True,True,3,3,1,1,1,3,1.0,0.3333333333333333,1,834.5182,769.53,769.53
PA,Flood,High,Weather,Short,1,43,2017,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
PR,Hurricane,Very High,Weather,Short,2,5,2017,True,True,True,5,106,19,2,4,2014,53.0,9.5,1,8017969.0,7100150.129999999,7100150.129999999
PR,Hurricane,Very High,Weather,Long,59,3,2017,True,True,True,5,1725,70,2,4,120750,29.23728813559322,1.186440677966102,1,3998206700.0,4379126247.42,4379126247.42
SC,Hurricane,Very High,Weather,Long,26,7,2017,True,True,True,5,52,9,2,3,468,2.0,0.3461538461538461,1,1594493.5,2993608.85,2993608.85
SD,Severe Storm,Medium-High,Weather,Short,2,39,2017,False,True,True,3,6,2,1,1,12,3.0,1.0,1,360470.75,1020736.64,1020736.64
TN,Fire,Medium,Unknown,Long,11,17,2017,True,True,True,2,18,6,2,3,108,1.636363636363636,0.5454545454545454,1,452677.66,331459.18,331459.18
TN,Severe Storm,Medium-High,Weather,Short,1,27,2017,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
TX,Hurricane,Very High,Weather,Long,23,2,2017,True,True,True,5,1083,58,2,4,62814,47.08695652173913,2.521739130434783,1,434122720.0,387655299.27,387655299.27
UT,Flood,High,Weather,Long,20,73,2017,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
VA,Hurricane,Very High,Weather,Medium,8,26,2017,True,True,True,5,13,2,1,2,26,1.625,0.25,1,163406.84,160794.76,160794.76
VI,Hurricane,Very High,Weather,Short,2,2,2017,True,True,True,5,244,20,2,4,4880,122.0,10.0,1,100222100.0,38704668.24,38704668.24
VI,Hurricane,Very High,Weather,Medium,6,4,2017,True,True,True,5,740,58,2,4,42920,123.3333333333333,9.666666666666666,1,281124860.0,301824837.5,301824837.5
VT,Severe Storm,Medium-High,Weather,Short,2,48,2017,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WA,Flood,High,Weather,Long,23,81,2017,False,True,True,4,2,1,1,1,2,0.08695652173913043,0.04347826086956522,1,3655.061,3875.84,3875.84
WI,Flood,High,Weather,Short,1,29,2017,False,True,True,4,8,2,1,1,16,8.0,2.0,1,98430.49,51697.67999999999,51697.67999999999
WV,Severe Storm,Medium-High,Weather,Short,1,21,2017,True,True,True,3,11,3,1,1,33,11.0,3.0,1,66836.695,26676.13,26676.13
WY,Severe Storm,Medium-High,Weather,Short,1,43,2017,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WY,Flood,High,Weather,Long,15,59,2017,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AK,Severe Storm,Medium-High,Weather,Short,2,83,2018,False,True,True,3,2,1,1,1,2,1.0,0.5,1,3944.8486,4672.32,4672.32
AK,Coastal Storm,High,Weather,Short,0,186,2018,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AK,Flood,High,Weather,Short,2,117,2018,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AL,Hurricane,Very High,Weather,Medium,4,41,2018,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AL,Severe Storm,Medium-High,Weather,Short,1,38,2018,True,True,True,3,7,2,1,1,14,7.0,2.0,1,145284.56,201660.26,201660.26
AS,Hurricane,Very High,Weather,Medium,5,23,2018,True,True,True,5,19,6,2,3,114,3.8,1.2,0,0.0,0.0,-40403.1
AZ,Flood,High,Weather,Short,1,51,2018,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Fire,Medium,Unknown,Long,23,2,2018,True,True,True,2,193,20,2,4,3860,8.391304347826088,0.8695652173913043,1,410787940.0,749213812.41,749213812.41
CA,Fire,Medium,Unknown,Long,58,29,2018,True,True,True,2,39,9,2,4,351,0.6724137931034483,0.1551724137931035,1,2611696.0,68493443.23,68493443.23
CA,Fire,Medium,Unknown,Long,58,12,2018,True,True,True,2,43,16,1,2,688,0.7413793103448276,0.2758620689655172,1,369788.5,210464.36,210464.36
CT,Tornado,Medium-High,Weather,Short,0,97,2018,False,True,True,3,2,1,1,1,2,0.0,0.0,1,27719.621,0.0,0.0
HI,Flood,High,Weather,Short,3,25,2018,True,True,True,4,5,1,1,1,5,1.666666666666667,0.3333333333333333,1,57889.777,102651.43,102651.43
HI,Volcanic Eruption,Medium,Unknown,Long,106,8,2018,True,True,True,2,114,20,2,4,2280,1.075471698113208,0.1886792452830189,1,5632744.0,4915681.649999999,4915681.649999999
HI,Hurricane,Very High,Weather,Medium,7,36,2018,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Severe Storm,Medium-High,Weather,Long,26,75,2018,False,True,True,3,6,2,1,1,12,0.2307692307692308,0.07692307692307693,1,5353.402,3055.97,3055.97
IA,Severe Storm,Medium-High,Weather,Short,0,55,2018,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ID,Flood,High,Weather,Long,78,192,2018,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IN,Flood,High,Weather,Long,18,79,2018,True,True,True,4,11,3,1,1,33,0.6111111111111112,0.1666666666666667,1,708651.0,816581.02,816581.02
KS,Severe Storm,Medium-High,Weather,Medium,5,108,2018,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KY,Flood,High,Weather,Medium,5,62,2018,False,True,True,4,4,1,1,1,4,0.8,0.2,1,633409.1,1018002.83,1018002.83
KY,Flood,High,Weather,Long,28,64,2018,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
LA,Hurricane,Very High,Weather,Long,13,49,2018,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MA,Severe Storm,Medium-High,Weather,Short,1,115,2018,False,True,True,3,18,2,1,1,36,18.0,2.0,1,174611.4,236987.22,236987.22
MA,Snowstorm,Medium,Weather,Short,1,128,2018,False,True,True,2,10,2,1,1,20,10.0,2.0,1,26435.926,260036.53,260036.53
MD,Severe Storm,Medium-High,Weather,Medium,4,41,2018,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MD,Flood,High,Weather,Short,1,36,2018,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ME,Severe Storm,Medium-High,Weather,Short,3,65,2018,False,True,True,3,22,3,1,1,66,7.333333333333333,1.0,1,207029.34,142045.4,142045.4
ME,Coastal Storm,High,Weather,Medium,6,89,2018,False,True,True,4,6,1,1,1,6,1.0,0.1666666666666667,0,0.0,0.0,0.0
MI,Flood,High,Weather,Short,2,47,2018,False,True,True,4,3,1,1,1,3,1.5,0.5,1,34376.613,256964.36,256964.36
MN,Flood,High,Weather,Long,27,82,2018,False,True,True,4,20,4,1,1,80,0.7407407407407407,0.1481481481481481,1,1632637.4,1470774.28,1470774.28
MP,Typhoon,Medium,Unknown,Short,1,19,2018,True,True,True,2,7,3,2,2,21,7.0,3.0,1,4035.526,2633.130000000005,2633.130000000005
MS,Hurricane,Very High,Weather,Medium,4,47,2018,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MT,Flood,High,Weather,Long,24,140,2018,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NC,Severe Storm,Medium-High,Weather,Short,0,23,2018,True,False,True,3,2,1,1,1,2,0.0,0.0,0,0.0,0.0,0.0
NC,Hurricane,Very High,Weather,Long,22,7,2018,True,True,True,5,393,28,2,4,11004,17.86363636363636,1.272727272727273,1,67256170.0,58419404.46000001,58419404.46000001
NE,Snowstorm,Medium,Weather,Medium,5,77,2018,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NE,Severe Storm,Medium-High,Weather,Long,14,71,2018,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NH,Severe Storm,Medium-High,Weather,Short,3,65,2018,False,True,True,3,14,3,1,1,42,4.666666666666667,1.0,1,238768.3,355701.06,355701.06
NH,Coastal Storm,High,Weather,Medium,6,98,2018,False,True,True,4,7,1,1,1,7,1.166666666666667,0.1666666666666667,1,59602.473,61121.37,61121.37
NH,Snowstorm,Medium,Weather,Short,1,87,2018,False,True,True,2,7,1,1,1,7,7.0,1.0,1,7014.8457,0.0,0.0
NJ,Severe Storm,Medium-High,Weather,Short,1,94,2018,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NM,Flood,High,Weather,Short,2,77,2018,False,True,True,4,10,1,2,1,10,5.0,0.5,1,102883.26,87557.7,87557.7
NY,Flood,High,Weather,Long,96,196,2018,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
OH,Flood,High,Weather,Long,11,62,2018,False,True,True,4,18,3,1,2,54,1.636363636363636,0.2727272727272727,1,3154097.8,3306526.47,3306526.47
OK,Fire,Medium,Unknown,Medium,9,75,2018,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
SC,Hurricane,Very High,Weather,Medium,7,40,2018,False,True,True,5,15,4,1,2,60,2.142857142857143,0.5714285714285714,1,224612.39,168513.87,168513.87
SC,Hurricane,Very High,Weather,Long,30,8,2018,True,True,True,5,157,21,2,3,3297,5.233333333333333,0.7,1,6593344.5,5761599.48,5761599.48
TX,Flood,High,Weather,Long,24,17,2018,True,False,True,4,21,3,2,2,63,0.875,0.125,1,321800.5,277474.03,277474.03
VT,Severe Storm,Medium-High,Weather,Short,1,65,2018,False,True,True,3,13,3,1,1,39,13.0,3.0,1,15132.04,10079.03,10079.03
VT,Severe Storm,Medium-High,Weather,Short,1,87,2018,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WA,Flood,High,Weather,Long,23,104,2018,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WI,Severe Storm,Medium-High,Weather,Medium,4,80,2018,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
WI,Flood,High,Weather,Medium,4,56,2018,False,True,True,4,14,4,1,1,56,3.5,1.0,1,808836.6,703845.2600000001,703845.2600000001
WV,Mud/Landslide,Medium,Unknown,Medium,6,62,2018,False,True,True,2,15,3,1,2,45,2.5,0.5,1,1125788.6,657516.96,657516.96
WV,Severe Storm,Medium-High,Weather,Medium,6,45,2018,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AK,Earthquake,Very High,Geological,Short,0,62,2019,True,True,True,5,36,6,1,1,216,0.0,0.0,1,4222324.5,5197162.96,5197162.96
AL,Hurricane,Very High,Weather,Short,3,26,2019,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AL,Tornado,Medium-High,Weather,Short,0,2,2019,True,True,True,3,8,3,1,1,24,0.0,0.0,1,28996.621,18619.31000000001,18619.31000000001
AL,Severe Storm,Medium-High,Weather,Long,29,57,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AR,Flood,High,Weather,Long,24,18,2019,True,True,True,4,19,6,1,2,114,0.7916666666666666,0.25,1,1182253.8,1408887.66,1408887.66
AR,Flood,High,Weather,Short,1,82,2019,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AZ,Severe Storm,Medium-High,Weather,Short,2,60,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
AZ,Severe Storm,Medium-High,Weather,Short,3,89,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Fire,Medium,Unknown,Long,17,4,2019,True,True,True,2,250,23,2,3,5750,14.70588235294118,1.352941176470588,1,73697010.0,60581971.65000001,60581971.65000001
CA,Severe Storm,Medium-High,Weather,Short,1,40,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Severe Storm,Medium-High,Weather,Short,0,42,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Severe Storm,Medium-High,Weather,Short,1,53,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CA,Severe Storm,Medium-High,Weather,Short,2,77,2019,False,True,True,3,2,1,1,1,2,1.0,0.5,1,3496.9692,315991.4199999999,315991.4199999999
CA,Severe Storm,Medium-High,Weather,Medium,5,82,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
CT,Severe Storm,Medium-High,Weather,Short,1,71,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
FL,Hurricane,Very High,Weather,Long,12,4,2019,True,True,True,5,412,28,2,4,11536,34.33333333333334,2.333333333333333,1,122149490.0,139750752.32,139750752.32
GA,Hurricane,Very High,Weather,Long,14,5,2019,True,True,True,5,45,9,2,2,405,3.214285714285714,0.6428571428571429,1,68497570.0,160080249.93,160080249.93
GU,Typhoon,Medium,Unknown,Short,1,21,2019,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
GU,Typhoon,Medium,Unknown,Short,2,73,2019,False,True,True,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IA,Flood,High,Weather,Long,95,11,2019,True,True,True,4,54,10,2,2,540,0.5684210526315789,0.1052631578947368,1,3748124.5,4462158.12,4462158.12
IA,Flood,High,Weather,Long,19,47,2019,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
ID,Flood,High,Weather,Medium,6,66,2019,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
IL,Flood,High,Weather,Long,129,207,2019,False,True,True,4,13,4,1,2,52,0.1007751937984496,0.0310077519379845,1,473297.72,2085616.95,2085616.95
KS,Severe Storm,Medium-High,Weather,Medium,7,48,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KS,Severe Storm,Medium-High,Weather,Long,11,144,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KS,Severe Storm,Medium-High,Weather,Long,75,53,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
KY,Severe Storm,Medium-High,Weather,Long,32,70,2019,False,True,True,3,9,3,1,1,27,0.28125,0.09375,1,649666.1,652582.69,652582.69
LA,Severe Storm,Medium-High,Weather,Short,1,40,2019,False,True,True,3,2,1,1,1,2,2.0,1.0,0,0.0,0.0,0.0
LA,Hurricane,Very High,Weather,Medium,5,48,2019,False,True,True,5,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
LA,Flood,High,Weather,Long,75,132,2019,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MN,Flood,High,Weather,Short,2,115,2019,False,True,True,4,4,1,1,1,4,2.0,0.5,1,24047.082,19799.89,19799.89
MN,Flood,High,Weather,Long,47,92,2019,False,True,True,4,15,4,1,2,60,0.3191489361702128,0.0851063829787234,1,1440039.1,2290961.35,2290961.35
MO,Flood,High,Weather,Long,36,70,2019,False,True,True,4,8,2,2,1,16,0.2222222222222222,0.05555555555555555,1,457082.94,903462.62,903462.62
MO,Severe Storm,Medium-High,Weather,Long,67,71,2019,True,True,True,3,45,12,2,2,540,0.6716417910447762,0.1791044776119403,1,1422119.8,1108234.31,1108234.31
MP,Typhoon,Medium,Unknown,Short,2,2,2019,True,True,True,2,296,20,2,4,5920,148.0,10.0,1,81537350.0,74289089.84,74289089.84
MS,Severe Storm,Medium-High,Weather,Short,1,49,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MS,Severe Storm,Medium-High,Weather,Long,182,60,2019,True,True,True,3,14,2,1,1,28,0.07692307692307693,0.01098901098901099,1,776731.25,27797.37,27797.37
MS,Severe Storm,Medium-High,Weather,Short,1,68,2019,False,True,True,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MT,Flood,High,Weather,Long,40,183,2019,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
MT,Flood,High,Weather,Long,21,65,2019,False,True,True,4,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0
NC,Hurricane,Very High,Weather,Short,2,113,2019,False,True,True,5,13,2,1,1,26,6.5,1.0,1,123578.73,97187.5,97187.5
